rk,player,pos,squad,age,club,born,mp,starts,min,90s,gls,ast,gpa,g_pk,pk,pkatt,crdy,crdr,gls_p90,ast.1,gpa.1,g_pk.1,gpa_pk,matches,_9999,rk_sh,player_sh,pos_sh,squad_sh,gls_sh,sh,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,pk_sh,pkatt_sh,matches_sh,_9999_sh,rk_misc,player_misc,pos_misc,squad_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches_misc,_9999_misc,rk_gk,player_gk,pos_gk,squad_gk,club_gk,mp_gk,starts_gk,min_gk,90s_gk,ga,ga90,sota,saves,savepct,w,d,l,cs,cspct,pkatt_gk,pka,pksv,pkm,savepct.1,matches_gk,_9999_gk,min_sb,90s_sb,gls_sb,ast_sb,sh_sb,crs_sb,tklw_sb,int_sb,fls_sb,att_sb,succ_sb,carries_sb,prgcarries_sb,saves_sb,ga_sb,sota_sb,save%_sb,cs_sb,gls_p90_sb,ast_p90_sb,sh_p90_sb,crs_p90_sb,tklw_p90_sb,int_p90_sb,att_p90_sb,succ_p90_sb,carries_p90_sb,prgcarries_p90_sb,saves_p90_sb,cs_p90_sb,player_sb,match_stage,pressures_p90,pressures_final_third_p90,pressures_mid_third_p90,claims_p90,sweeper_clearances_p90,headed_clearances_p90,recoveries_p90,passes_received_p90,one_touch_finishes_p90,launch_passes_p90,def_actions_outside_box_p90,avg_def_position_y,touches_wide_p90,touches_halfspace_p90,touches_6yard_box_p90,final_third_entries_p90,carries_into_box_p90,goals_prevented_p90,reflex_saves_p90,cross_accuracy_pct,headers_p90,passes_p90,prog_passes_p90,long_passes_p90,pass_completion_pct,passes_into_final_third_p90,switches_p90,key_passes_p90,through_balls_p90,passes_into_box_p90,clearances_p90,blocks_p90,aerial_duels_won_p90,aerial_duel_pct,duels_won_p90,penalty_save_pct,shots_p90,xG_p90,shots_on_target_p90,npxG_per_shot,headed_goals_p90,shot_creating_actions_p90,touches_att_pen_p90,final_third_touches_p90,position_v2,Gls_p90,Ast_p90,Sh_p90,SoT_p90,Crs_p90,Int_p90,TklW_p90,Fls_p90,Fld_p90,Off_p90,Saves_p90,GA_p90,CS_p90,PK_p90,PKatt_p90,PKwon_p90,PKcon_p90,OG_p90,CrdY_p90,CrdR_p90,Min_p90,MP_p90,Starts_p90,save_pct,conversion_pct,shots_on_target_pct,dribble_success_pct,position_group,primary_position,position_detail
140,Alphonso Davies,MFFW,ca Canada,21.0,1.de Bayern Munich,2000.0,3.0,3.0,270.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,d781d855,140,Alphonso Davies,MFFW,ca Canada,1.0,4.0,2.0,50.0,1.33,0.67,0.25,0.5,0.0,1.0,Matches,d781d855,140,Alphonso Davies,MFFW,ca Canada,1.0,0.0,0.0,4.0,4.0,1.0,11.0,3.0,1.0,,,0.0,Matches,d781d855,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,1.0,0.0,4.0,4.0,1.0,5.0,4.0,22.0,12.0,110.0,13.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,7.333333333333333,4.0,36.66666666666666,4.333333333333333,0.0,0.0,Alphonso Davies,exact-name,16.0,8.0,7.666666666666667,0.0,0.0,0.3333333333333333,7.0,40.0,0.3333333333333333,0.0,0.0,0.0,18.666666666666668,9.666666666666666,0.0,6.333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,38.0,6.333333333333333,9.0,0.7192982456140351,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,5.333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.5,0.3333333333333333,0.0,1.3333333333333333,0.30956296599999994,0.6666666666666666,0.04839629933333333,0.3333333333333333,1.3333333333333333,2.6666666666666665,22.333333333333332,FB/WB,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,,,,0.0,0.3333333333333333,,,0.0,0.3333333333333333,0.0,90.0,1.0,1.0,,0.25,0.5,0.5454545454545455,FW,MFFW,LWB
120,Andreas Christensen,DF,dk Denmark,26.0,1.es Barcelona,1996.0,3.0,3.0,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,1cb49278,120,Andreas Christensen,DF,dk Denmark,1.0,2.0,1.0,50.0,0.67,0.33,0.5,1.0,0.0,0.0,Matches,1cb49278,120,Andreas Christensen,DF,dk Denmark,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,,,0.0,Matches,1cb49278,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,217.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2.0,0.3333333333333333,0.3333333333333333,72.33333333333333,2.6666666666666665,0.0,0.0,Andreas Christensen,exact,3.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,0.0,1.6666666666666667,3.6666666666666665,74.0,0.0,0.0,0.0,0.0,15.333333333333334,12.333333333333334,0.3333333333333333,7.333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,83.33333333333333,26.333333333333332,26.0,0.944,6.666666666666667,2.6666666666666665,0.0,0.0,0.3333333333333333,3.6666666666666665,2.3333333333333335,2.3333333333333335,0.5833333333333334,0.3333333333333333,0.0,0.6666666666666666,0.17506588666666664,0.3333333333333333,0.26259882999999995,0.3333333333333333,0.0,1.0,1.6666666666666667,CB,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,0.0,0.0,,,0.0,0.3333333333333333,0.0,90.0,1.0,1.0,,0.5,0.5,1.0,DF,DF,CB
330,Andrej Kramarić,FW,hr Croatia,30.0,1.de Hoffenheim,1991.0,7.0,7.0,474.0,5.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,Matches,603cb947,330,Andrej Kramarić,FW,hr Croatia,2.0,10.0,4.0,40.0,1.9,0.76,0.2,0.5,0.0,0.0,Matches,603cb947,330,Andrej Kramarić,FW,hr Croatia,0.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,2.0,,,0.0,Matches,603cb947,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0,5.3,2.0,0.0,10.0,7.0,0.0,0.0,1.0,7.0,3.0,166.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3773584905660377,0.0,1.8867924528301887,1.3207547169811322,0.0,0.0,1.3207547169811322,0.5660377358490566,31.32075471698113,0.9433962264150944,0.0,0.0,Andrej Kramarić,exact-name,7.169811320754717,4.150943396226415,2.6415094339622645,0.0,0.0,0.0,2.452830188679245,43.9622641509434,0.5660377358490566,0.0,0.0,0.0,22.641509433962266,10.18867924528302,0.5660377358490566,2.0754716981132075,0.7547169811320755,0.0,0.0,0.5714285714285714,0.18867924528301888,32.64150943396226,2.2641509433962264,6.037735849056604,0.8728323699421965,0.9433962264150944,1.1320754716981132,0.9433962264150944,0.0,2.0754716981132075,0.0,1.509433962264151,0.18867924528301888,0.2,0.18867924528301888,0.0,1.8867924528301887,0.2051428703773585,0.7547169811320755,0.1087257213,0.0,0.9433962264150944,5.471698113207547,23.962264150943398,Wide,0.37735849056603776,0.0,1.8867924528301887,0.7547169811320755,1.1320754716981132,0.0,0.37735849056603776,0.18867924528301888,0.7547169811320755,0.37735849056603776,,,,0.0,0.0,,,0.0,0.0,0.0,89.43396226415095,1.3207547169811322,1.3207547169811322,,0.2,0.4,0.4285714285714285,FW,FW,RW
451,Andries Noppert,GK,nl Netherlands,28.0,1.nl Heerenveen,1994.0,5.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2dc9d6fb,451,Andries Noppert,GK,nl Netherlands,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,2dc9d6fb,451,Andries Noppert,GK,nl Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Matches,2dc9d6fb,26,Andries Noppert,GK,nl Netherlands,1.nl Heerenveen,5.0,5.0,480.0,5.3,4.0,0.75,22.0,18.0,81.8,3.0,2.0,0.0,2.0,40.0,1.0,1.0,0.0,0.0,0.0,Matches,2dc9d6fb,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,18.0,4.0,22.0,81.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,3.6,0.4,Andries Noppert,exact,0.0,0.0,0.0,0.9433962264150944,1.1320754716981132,0.0,4.90566037735849,18.67924528301887,0.0,11.320754716981133,6.7924528301886795,38.60463709677418,0.0,1.6981132075471699,0.0,0.7547169811320755,0.0,0.05788969735849052,0.18867924528301888,0.0,0.0,36.0377358490566,27.735849056603776,19.433962264150946,0.8219895287958116,0.7547169811320755,0.7547169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3962264150943398,0.7547169811320755,0.37735849056603776,0.0,0.0,,,0.0,0.0,0.0,90.56603773584906,0.9433962264150944,0.9433962264150944,0.8181818181818182,0.0,0.0,0.0,GK,GK,GK
153,Ángel Di María,MFFW,ar Argentina,34.0,1.it Juventus,1988.0,5.0,4.0,288.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.31,0.31,0.62,0.31,0.62,Matches,19cda00b,153,Ángel Di María,MFFW,ar Argentina,1.0,6.0,3.0,50.0,1.87,0.94,0.17,0.33,0.0,0.0,Matches,19cda00b,153,Ángel Di María,MFFW,ar Argentina,0.0,0.0,0.0,0.0,7.0,5.0,27.0,1.0,1.0,,,0.0,Matches,19cda00b,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,2.9,1.0,1.0,7.0,24.0,0.0,2.0,0.0,29.0,18.0,184.0,19.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.3448275862068966,2.413793103448276,8.275862068965518,0.0,0.6896551724137931,10.0,6.206896551724138,63.44827586206897,6.551724137931035,0.0,0.0,Ángel Fabián Di María Hernández,token-subset,10.625,5.0,2.8125,0.0,0.0,0.0,3.4375,62.8125,0.625,0.0,0.0,0.0,51.875,6.5625,0.0,4.375,4.0625,0.0,0.0,0.375,0.0,51.25,10.9375,13.125,0.7682926829268293,0.625,4.0625,3.125,0.3125,12.1875,0.0,1.25,0.0,0.0,0.3125,0.0,2.1875,0.166823575,1.25,0.07626220571428573,0.0,3.125,2.1875,38.125,MF,0.3125,0.3125,1.875,0.9375,8.4375,0.3125,0.3125,0.0,2.1875,1.5625,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.5625,1.25,,0.16666666666666666,0.5,0.6206896551724138,FW,MFFW,RM
225,Antoine Griezmann,MF,fr France,31.0,1.es Atlético Madrid,1991.0,7.0,6.0,537.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,Matches,df69b544,225,Antoine Griezmann,MF,fr France,0.0,6.0,3.0,50.0,1.01,0.5,0.0,0.0,0.0,0.0,Matches,df69b544,225,Antoine Griezmann,MF,fr France,1.0,0.0,0.0,3.0,9.0,3.0,40.0,8.0,8.0,,,0.0,Matches,df69b544,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,6.0,0.0,3.0,6.0,10.0,2.0,11.0,3.0,8.0,3.0,225.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.6666666666666667,0.3333333333333333,1.8333333333333333,1.3333333333333333,0.5,37.5,2.6666666666666665,0.0,0.0,Antoine Griezmann,exact,20.833333333333332,4.666666666666667,11.0,0.0,0.0,0.8333333333333334,4.166666666666667,48.0,0.3333333333333333,0.0,0.0,0.0,16.833333333333332,13.666666666666666,0.16666666666666666,7.833333333333333,0.5,0.0,0.0,0.5,0.0,53.833333333333336,14.833333333333334,21.166666666666668,0.7894736842105263,5.666666666666667,3.5,2.8333333333333335,0.3333333333333333,10.166666666666666,1.3333333333333333,1.6666666666666667,1.5,0.6428571428571429,1.0,0.0,1.0,0.08272001183333333,0.3333333333333333,0.08272001183333333,0.0,2.8333333333333335,2.6666666666666665,17.0,MF,0.0,0.5,1.0,0.5,6.666666666666667,1.3333333333333333,1.3333333333333333,0.5,1.5,0.5,,,,0.0,0.0,,,0.0,0.16666666666666666,0.0,89.5,1.1666666666666667,1.0,,0.0,0.5,0.375,MF,MF,AM
519,Antonee Robinson,DF,us United States,24.0,1.eng Fulham,1997.0,4.0,4.0,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,289601e6,519,Antonee Robinson,DF,us United States,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,289601e6,519,Antonee Robinson,DF,us United States,0.0,0.0,0.0,2.0,0.0,1.0,21.0,7.0,5.0,,,0.0,Matches,289601e6,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,4.0,0.0,0.0,0.0,15.0,2.0,8.0,3.0,7.0,4.0,187.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.5,2.0,1.75,1.0,46.75,4.75,0.0,0.0,Antonee Robinson,exact,12.75,2.75,3.5,0.0,0.0,1.25,7.75,45.5,0.0,0.0,0.0,0.0,37.25,6.5,0.0,10.25,0.5,0.0,0.0,0.2,0.0,60.0,21.5,21.75,0.7291666666666666,6.75,1.75,0.75,0.0,6.25,2.0,1.5,0.5,0.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,18.5,FB/WB,0.0,0.0,0.0,0.0,5.25,1.75,1.25,0.5,0.0,0.25,,,,0.0,0.0,,,0.0,0.0,0.0,89.75,1.0,1.0,,0.0,0.0,0.5714285714285714,DF,DF,LB
533,Antonio Rüdiger,DF,de Germany,29.0,1.es Real Madrid,1993.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18b896d6,533,Antonio Rüdiger,DF,de Germany,0.0,6.0,1.0,16.7,2.0,0.33,0.0,0.0,0.0,0.0,Matches,18b896d6,533,Antonio Rüdiger,DF,de Germany,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,,,0.0,Matches,18b896d6,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,193.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,64.33333333333333,1.3333333333333333,0.0,0.0,Antonio Rüdiger,exact-name,4.666666666666667,0.3333333333333333,2.3333333333333335,0.0,0.0,1.3333333333333333,5.333333333333333,72.66666666666667,0.3333333333333333,0.0,0.0,0.0,10.0,17.0,0.3333333333333333,11.0,0.0,0.0,0.0,0.0,0.6666666666666666,82.33333333333333,31.0,29.666666666666668,0.9190283400809717,11.0,1.0,0.0,0.0,0.3333333333333333,3.0,1.6666666666666667,1.3333333333333333,0.5714285714285714,0.3333333333333333,0.0,2.0,0.21990522756666667,0.3333333333333333,0.10995261378333333,0.0,0.0,3.0,6.0,CB,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,0.16666666666666666,0.0,DF,DF,CB
605,Aurélien Tchouaméni,MF,fr France,22.0,1.es Real Madrid,2000.0,7.0,7.0,621.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,4f255115,605,Aurélien Tchouaméni,MF,fr France,1.0,6.0,2.0,33.3,0.87,0.29,0.17,0.5,0.0,0.0,Matches,4f255115,605,Aurélien Tchouaméni,MF,fr France,1.0,0.0,0.0,8.0,10.0,0.0,3.0,14.0,4.0,,,0.0,Matches,4f255115,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,6.6,1.0,0.0,6.0,1.0,1.0,15.0,8.0,3.0,2.0,390.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1515151515151515,0.0,0.9090909090909092,0.1515151515151515,0.1515151515151515,2.272727272727273,0.4545454545454546,0.303030303030303,59.09090909090909,1.3636363636363638,0.0,0.0,Aurélien Djani Tchouaméni,token-subset,9.27536231884058,1.0144927536231882,4.057971014492753,0.0,0.0,0.43478260869565216,5.36231884057971,58.985507246376805,0.43478260869565216,0.0,0.0,0.0,13.91304347826087,17.246376811594203,0.14492753623188406,8.98550724637681,0.0,0.0,0.0,0.0,0.14492753623188406,68.1159420289855,18.98550724637681,17.82608695652174,0.9170212765957447,7.6811594202898545,1.5942028985507246,0.8695652173913043,0.2898550724637681,1.4492753623188406,1.1594202898550725,1.0144927536231882,1.3043478260869565,0.75,0.5797101449275363,0.0,1.0144927536231882,0.1714343620289855,0.2898550724637681,0.066566183,0.0,0.8695652173913043,0.2898550724637681,7.826086956521738,MF,0.14492753623188406,0.0,0.8695652173913043,0.2898550724637681,0.43478260869565216,2.0289855072463765,0.5797101449275363,1.1594202898550725,1.4492753623188406,0.0,,,,0.0,0.0,,,0.0,0.14492753623188406,0.0,90.0,1.0144927536231882,1.0144927536231882,,0.16666666666666666,0.3333333333333333,0.6666666666666665,MF,MF,DM
657,Axel Witsel,MF,be Belgium,33.0,1.es Atlético Madrid,1989.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5dfc6ad5,657,Axel Witsel,MF,be Belgium,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,0.0,0.0,Matches,5dfc6ad5,657,Axel Witsel,MF,be Belgium,0.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,2.0,,,0.0,Matches,5dfc6ad5,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,136.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,45.333333333333336,1.6666666666666667,0.0,0.0,Axel Witsel,exact,14.333333333333334,0.3333333333333333,7.333333333333333,0.0,0.0,1.0,3.3333333333333335,49.666666666666664,0.0,0.0,0.0,0.0,12.333333333333334,12.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,58.666666666666664,11.333333333333334,14.666666666666666,0.9602272727272727,3.3333333333333335,0.0,0.3333333333333333,0.0,0.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.008446785333333333,0.0,0.025340356,0.0,0.3333333333333333,0.0,5.0,MF,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,0.0,0.0,MF,MF,DM
134,Aymen Dahmen,GK,tn Tunisia,25.0,1.tn CS Sfaxien,1997.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8bf49030,134,Aymen Dahmen,GK,tn Tunisia,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,8bf49030,134,Aymen Dahmen,GK,tn Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Matches,8bf49030,9,Aymen Dahmen,GK,tn Tunisia,1.tn CS Sfaxien,3.0,3.0,270.0,3.0,1.0,0.33,10.0,9.0,90.0,1.0,1.0,1.0,2.0,66.7,0.0,0.0,0.0,0.0,,Matches,8bf49030,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,9.0,1.0,10.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.3333333333333333,3.0,0.6666666666666666,Aymen Dahmen,exact,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,12.666666666666666,0.0,16.0,8.0,40.82160804020105,0.0,0.0,0.0,3.3333333333333335,0.0,0.3303034822333332,0.3333333333333333,0.0,0.0,25.666666666666668,18.0,19.0,0.6233766233766234,3.3333333333333335,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,0.9,0.0,0.0,0.0,GK,GK,GK
342,Aymeric Laporte,DF,es Spain,28.0,1.eng Manchester City,1994.0,3.0,3.0,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,119b9a8e,342,Aymeric Laporte,DF,es Spain,0.0,1.0,0.0,0.0,0.3,0.0,0.0,,0.0,0.0,Matches,119b9a8e,342,Aymeric Laporte,DF,es Spain,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,,,0.0,Matches,119b9a8e,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,348.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,116.0,6.333333333333333,0.0,0.0,Aymeric Laporte,exact-name,3.3333333333333335,0.0,2.4242424242424243,0.0,0.0,2.121212121212121,1.5151515151515151,118.18181818181819,0.0,0.0,0.0,0.0,17.272727272727273,38.18181818181819,0.0,12.424242424242426,0.0,0.0,0.0,0.0,0.30303030303030304,130.0,39.6969696969697,29.6969696969697,0.9417249417249417,11.212121212121213,1.2121212121212122,0.30303030303030304,0.6060606060606061,1.5151515151515151,2.4242424242424243,0.6060606060606061,1.8181818181818183,0.6666666666666666,0.30303030303030304,0.0,0.30303030303030304,0.012562354545454547,0.0,0.04145577,0.0,0.30303030303030304,0.6060606060606061,0.9090909090909092,CB,0.0,0.0,0.30303030303030304,0.0,0.0,0.6060606060606061,0.0,0.9090909090909092,0.6060606060606061,0.0,,,,0.0,0.0,,,0.0,0.30303030303030304,0.0,90.90909090909092,0.9090909090909092,0.9090909090909092,,0.0,0.0,1.0,DF,DF,CB
69,Aziz Behich,DF,au Australia,31.0,1.sct Dundee United,1990.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,b6867b96,69,Aziz Behich,DF,au Australia,0.0,2.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,Matches,b6867b96,69,Aziz Behich,DF,au Australia,1.0,0.0,0.0,3.0,3.0,0.0,5.0,3.0,3.0,,,0.0,Matches,b6867b96,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,0.0,0.0,2.0,3.0,3.0,6.0,4.0,10.0,8.0,145.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.75,1.5,2.5,2.0,36.25,1.0,0.0,0.0,Aziz Eraltay Behich,token-subset,8.25,1.25,3.0,0.0,0.0,0.75,4.0,38.5,0.25,0.0,0.0,0.0,28.0,7.5,0.25,7.75,1.0,0.0,0.0,0.0,0.0,51.0,15.0,17.25,0.7549019607843137,6.5,1.25,0.0,0.0,2.0,1.5,3.25,0.75,0.75,0.75,0.0,0.5,0.0317247295,0.0,0.063449459,0.0,0.0,0.5,9.25,FB/WB,0.0,0.0,0.5,0.0,1.25,0.75,0.75,0.75,0.75,0.0,,,,0.0,0.0,,,0.0,0.25,0.0,90.0,1.0,1.0,,0.0,0.0,0.8,DF,DF,LB
471,Azzedine Ounahi,MF,ma Morocco,22.0,1.fr Angers,2000.0,7.0,6.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,83299cc0,471,Azzedine Ounahi,MF,ma Morocco,0.0,6.0,1.0,16.7,0.95,0.16,0.0,0.0,0.0,0.0,Matches,83299cc0,471,Azzedine Ounahi,MF,ma Morocco,1.0,0.0,0.0,3.0,13.0,1.0,3.0,7.0,7.0,,,0.0,Matches,83299cc0,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,6.3,0.0,0.0,6.0,1.0,1.0,11.0,3.0,12.0,10.0,251.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.1587301587301587,0.1587301587301587,1.746031746031746,1.9047619047619049,1.5873015873015874,39.84126984126984,2.2222222222222223,0.0,0.0,Azzedine Ounahi,exact,14.444444444444445,3.015873015873016,7.4603174603174605,0.0,0.0,0.15873015873015872,5.396825396825397,45.714285714285715,0.15873015873015872,0.0,0.0,0.0,20.158730158730158,11.904761904761905,0.0,7.142857142857143,0.15873015873015872,0.0,0.0,0.0,0.0,42.38095238095238,10.317460317460318,9.206349206349207,0.8277153558052435,4.603174603174604,0.9523809523809524,0.9523809523809524,0.31746031746031744,2.5396825396825395,0.31746031746031744,1.2698412698412698,0.31746031746031744,0.2857142857142857,0.7936507936507937,0.0,0.9523809523809524,0.03884134587301587,0.15873015873015872,0.040783413166666664,0.0,0.9523809523809524,0.7936507936507937,10.952380952380953,MF,0.0,0.0,0.9523809523809524,0.15873015873015872,0.4761904761904762,1.1111111111111112,1.1111111111111112,0.4761904761904762,2.0634920634920637,0.15873015873015872,,,,0.0,0.0,,,0.0,0.15873015873015872,0.0,90.15873015873017,1.1111111111111112,0.9523809523809524,,0.0,0.16666666666666666,0.8333333333333334,MF,MF,CM
